time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,rain_sum,degree_days,temp_7day_avg,temp_14day_avg,degree_days_14day_sum,humidity_7day_avg,outbreak
2023-02-06,32.6,20.2,26.1,59,0.0,16.1,23.642857142857142,22.22142857142857,171.1,61.142857142857146,1
2023-02-07,27.8,20.0,23.7,70,1.3,13.7,23.37142857142857,22.657142857142855,177.20000000000002,64.14285714285714,1
2023-02-08,33.8,19.8,25.4,53,0.0,15.4,23.87142857142857,23.064285714285713,182.89999999999998,61.714285714285715,1
2023-02-09,34.6,17.8,26.2,50,0.0,16.2,24.62857142857143,23.428571428571427,188.0,59.285714285714285,1
2023-02-10,36.9,20.9,28.5,47,0.0,18.5,25.314285714285713,23.88571428571429,194.4,58.42857142857143,1
2023-02-11,38.0,20.6,28.0,41,0.0,18.0,25.785714285714285,24.47142857142857,202.6,56.714285714285715,1
2023-02-12,27.4,19.2,22.6,70,0.0,12.6,25.785714285714285,24.564285714285713,203.9,55.714285714285715,1
2023-02-13,30.6,16.9,23.7,66,0.0,13.7,25.442857142857143,24.54285714285714,203.6,56.714285714285715,1
2023-02-14,30.5,19.2,24.0,69,0.1,14.0,25.485714285714288,24.428571428571427,202.0,56.57142857142857,1
2023-02-15,30.1,19.0,23.2,65,0.0,13.2,25.17142857142857,24.521428571428572,203.3,58.285714285714285,1
2023-02-16,28.4,20.0,22.7,65,0.0,12.7,24.67142857142857,24.650000000000002,205.1,60.42857142857143,1
2023-02-17,26.5,19.1,21.6,69,3.2,11.6,23.685714285714287,24.5,202.99999999999997,63.57142857142857,1
2023-02-18,31.8,17.3,23.7,59,0.0,13.7,23.071428571428573,24.428571428571427,202.0,66.14285714285714,1
2023-02-19,27.1,15.6,20.7,69,0.2,10.7,22.800000000000004,24.292857142857144,200.1,66.0,1
2023-02-20,19.3,13.2,16.1,83,29.5,6.100000000000001,21.714285714285715,23.578571428571426,190.1,68.42857142857143,1
2023-02-21,22.6,11.2,15.9,64,0.1,5.9,20.557142857142857,23.021428571428572,182.29999999999998,67.71428571428571,1
2023-02-22,26.5,11.3,19.3,60,0.0,9.3,20.0,22.58571428571429,176.20000000000002,67.0,1
2023-02-23,29.8,14.4,21.9,63,0.0,11.9,19.885714285714283,22.27857142857143,171.89999999999998,66.71428571428571,1
2023-02-24,25.1,16.2,20.3,70,0.0,10.3,19.7,21.692857142857143,163.7,66.85714285714286,1
2023-02-25,25.8,16.1,19.8,59,0.0,9.8,19.142857142857142,21.107142857142858,155.5,66.85714285714286,1
2023-02-26,31.9,12.8,22.0,52,0.0,12.0,19.32857142857143,21.064285714285717,154.9,64.42857142857143,1
2023-02-27,33.7,14.5,23.6,55,0.0,13.6,20.400000000000002,21.057142857142857,154.8,60.42857142857143,1
2023-02-28,33.6,17.0,24.4,62,0.0,14.4,21.614285714285717,21.08571428571429,155.20000000000002,60.142857142857146,1
2023-03-01,35.0,15.9,25.0,56,0.0,15.0,22.428571428571427,21.214285714285715,157.0,59.57142857142857,1
2023-03-02,34.9,19.1,26.1,45,0.0,16.1,23.028571428571432,21.457142857142856,160.4,57.0,1
2023-03-03,27.5,16.5,20.9,70,0.0,10.9,23.114285714285717,21.407142857142862,159.70000000000002,57.0,1
2023-03-04,28.8,17.4,22.1,74,3.4,12.1,23.442857142857143,21.29285714285714,158.1,59.142857142857146,1
2023-03-05,20.4,16.9,17.8,95,18.0,7.800000000000001,22.842857142857145,21.085714285714285,155.20000000000002,65.28571428571429,1
2023-03-06,23.0,15.6,18.9,74,6.5,8.899999999999999,22.17142857142857,21.285714285714285,158.0,68.0,1
2023-03-07,27.7,17.2,20.9,64,0.4,10.9,21.67142857142857,21.642857142857142,163.0,68.28571428571429,1
2023-03-08,22.3,14.6,18.0,81,3.0,8.0,20.67142857142857,21.55,161.7,71.85714285714286,1
2023-03-09,19.0,14.8,16.6,94,11.6,6.600000000000001,19.314285714285713,21.17142857142857,156.4,78.85714285714286,1
2023-03-10,23.9,12.8,17.2,75,0.1,7.199999999999999,18.785714285714285,20.95,153.3,79.57142857142857,1
2023-03-11,20.7,13.3,16.7,74,6.7,6.699999999999999,18.014285714285712,20.728571428571428,150.2,79.57142857142857,1
2023-03-12,26.2,12.7,19.0,63,0.0,9.0,18.185714285714287,20.514285714285712,147.2,75.0,1
2023-03-13,29.5,13.5,21.2,72,0.0,11.2,18.514285714285712,20.342857142857145,144.8,74.71428571428571,1
2023-03-14,31.5,16.6,23.3,65,0.0,13.3,18.857142857142858,20.264285714285712,143.7,74.85714285714286,1
2023-03-15,32.7,20.3,24.8,69,0.0,14.8,19.82857142857143,20.25,143.5,73.14285714285714,1
2023-03-16,35.3,19.6,26.3,58,0.0,16.3,21.214285714285715,20.264285714285712,143.7,68.0,1
2023-03-17,24.7,17.2,19.8,81,0.7,9.8,21.58571428571429,20.185714285714283,142.6,68.85714285714286,1
2023-03-18,22.9,15.4,18.4,80,11.4,8.399999999999999,21.828571428571426,19.921428571428574,138.9,69.71428571428571,1
2023-03-19,25.5,15.6,19.1,65,0.0,9.1,21.842857142857138,20.014285714285712,140.2,70.0,1
2023-03-20,22.0,15.8,17.7,73,4.5,7.699999999999999,21.342857142857145,19.928571428571427,139.0,70.14285714285714,1
2023-03-21,24.6,15.1,18.5,80,3.8,8.5,20.657142857142855,19.757142857142856,136.6,72.28571428571429,1
2023-03-22,24.7,12.4,18.9,74,0.0,8.899999999999999,19.814285714285713,19.821428571428573,137.5,73.0,1
2023-03-23,27.5,20.1,23.4,65,10.3,13.4,19.4,20.307142857142857,144.3,74.0,1
2023-03-24,25.4,16.2,19.3,77,4.1,9.3,19.32857142857143,20.457142857142856,146.4,73.42857142857143,1
2023-03-25,20.3,15.8,17.4,90,17.9,7.399999999999999,19.185714285714283,20.507142857142856,147.1,74.85714285714286,1
2023-03-26,23.3,12.9,17.4,71,0.4,7.399999999999999,18.942857142857143,20.392857142857142,145.5,75.71428571428571,1
2023-03-27,28.0,11.8,19.2,55,0.0,9.2,19.157142857142855,20.25,143.5,73.14285714285714,1
2023-03-28,21.7,14.6,17.5,65,0.0,7.5,19.014285714285712,19.835714285714285,137.7,71.0,1
