time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1972-04-27,15.2,80.0,0.82,17.6,0.074,1.1
1972-04-28,15.5,74.0,0.93,18.4,0.071,0.0
1972-04-29,13.4,78.0,0.61,15.6,0.19,6.1
1972-04-30,12.5,67.0,0.61,14.2,0.219,1.1
1972-05-01,15.4,69.0,0.74,15.7,0.188,2.2
1972-05-02,15.3,89.0,0.49,16.1,0.181,0.5
1972-05-03,15.2,88.0,0.89,16.5,0.169,0.0
1972-05-04,15.0,91.0,0.53,16.7,0.155,0.0
1972-05-05,15.0,91.0,0.33,15.5,0.202,3.7
1972-05-06,14.2,71.0,1.0,15.3,0.207,2.0
1972-05-07,14.4,75.0,1.0,15.5,0.179,0.0
1972-05-08,14.6,82.0,0.87,16.1,0.163,0.0
1972-05-09,15.2,86.0,0.43,15.1,0.202,10.7
1972-05-10,14.2,75.0,0.74,15.4,0.246,12.7
1972-05-11,12.6,75.0,0.74,13.8,0.24,8.4
1972-05-12,11.8,76.0,0.88,13.2,0.218,0.0
1972-05-13,13.3,76.0,1.23,13.2,0.199,0.0
1972-05-14,15.4,71.0,1.87,13.8,0.185,0.0
1972-05-15,15.4,73.0,1.24,13.9,0.173,0.0
1972-05-16,14.3,87.0,0.8,14.3,0.163,0.0
1972-05-17,13.2,89.0,0.49,14.5,0.157,0.0
1972-05-18,14.4,87.0,0.65,14.9,0.153,0.1
1972-05-19,15.9,89.0,0.58,16.9,0.157,0.0
1972-05-20,16.6,86.0,1.09,17.0,0.153,0.0
1972-05-21,17.1,80.0,1.7,16.9,0.145,0.0
1972-05-22,17.3,76.0,1.96,17.0,0.136,0.0
1972-05-23,18.1,66.0,2.14,17.1,0.127,0.0
1972-05-24,19.7,53.0,2.19,17.9,0.116,0.0
1972-05-25,16.7,74.0,0.88,17.0,0.118,13.1
1972-05-26,15.0,83.0,0.59,15.5,0.157,8.0
1972-05-27,14.2,81.0,0.71,15.1,0.183,13.1
1972-05-28,13.3,83.0,0.73,13.7,0.176,0.0
1972-05-29,12.0,88.0,0.7,12.9,0.167,0.0
1972-05-30,13.5,88.0,0.79,13.9,0.159,0.0
1972-05-31,15.2,83.0,1.07,14.9,0.152,0.0
1972-06-01,15.2,87.0,0.4,15.1,0.208,5.8
1972-06-02,15.3,89.0,0.69,16.1,0.2,0.0
1972-06-03,14.9,82.0,1.01,15.2,0.184,0.9
1972-06-04,14.9,87.0,0.67,15.7,0.175,7.9
1972-06-05,13.6,93.0,0.28,14.2,0.18,0.9
1972-06-06,13.6,75.0,0.71,14.0,0.214,0.8
1972-06-07,12.4,82.0,0.93,13.4,0.196,0.0
1972-06-08,16.2,61.0,1.63,14.1,0.18,0.0
1972-06-09,15.2,70.0,1.41,14.8,0.213,11.3
1972-06-10,11.5,76.0,0.57,12.5,0.241,0.0
1972-06-11,11.6,82.0,0.73,12.1,0.215,0.0
1972-06-12,12.2,87.0,0.44,12.0,0.215,8.5
1972-06-13,13.5,81.0,0.55,13.4,0.233,0.6
1972-06-14,12.6,85.0,0.66,13.1,0.216,0.0
1972-06-15,13.3,85.0,0.85,13.7,0.202,0.0
1972-06-16,14.8,82.0,1.02,13.4,0.191,0.0
1972-06-17,13.6,83.0,0.8,13.2,0.183,0.0
1972-06-18,14.6,87.0,0.65,14.6,0.175,0.0
1972-06-19,15.7,76.0,0.96,15.3,0.168,0.0
1972-06-20,13.7,83.0,0.94,14.4,0.159,0.0
1972-06-21,13.8,89.0,0.46,14.1,0.16,0.1
1972-06-22,13.0,91.0,0.46,13.8,0.162,0.0
1972-06-23,13.4,89.0,0.44,13.6,0.19,9.5
1972-06-24,11.8,60.0,0.85,12.5,0.205,1.3
1972-06-25,10.9,66.0,0.92,11.4,0.188,0.0
1972-06-26,11.0,75.0,1.3,10.4,0.177,0.0
1972-06-27,12.0,73.0,0.94,10.8,0.168,0.0
1972-06-28,13.8,84.0,0.83,11.3,0.16,0.0
1972-06-29,13.2,83.0,0.72,12.2,0.156,0.6
1972-06-30,13.0,76.0,0.75,12.8,0.206,4.9
1972-07-01,12.0,79.0,0.64,11.8,0.19,0.0
1972-07-02,12.1,85.0,0.6,11.6,0.178,0.0
1972-07-03,13.6,68.0,1.4,11.8,0.168,0.0
1972-07-04,13.9,76.0,0.61,13.4,0.158,0.0
1972-07-05,12.2,86.0,0.5,12.2,0.153,0.0
1972-07-06,11.1,86.0,0.63,11.3,0.148,0.0
1972-07-07,11.7,93.0,0.41,11.3,0.142,0.0
1972-07-08,13.5,89.0,0.58,13.0,0.146,0.3
1972-07-09,12.3,76.0,0.68,12.9,0.169,0.0
1972-07-10,10.8,80.0,0.57,11.2,0.162,0.0
1972-07-11,11.8,79.0,0.61,11.7,0.157,0.0
1972-07-12,13.6,72.0,0.84,13.3,0.151,0.0
1972-07-13,12.8,80.0,0.63,13.1,0.142,0.0
1972-07-14,13.0,86.0,0.3,13.1,0.155,3.3
1972-07-15,11.6,82.0,0.55,12.4,0.264,17.2
1972-07-16,11.7,83.0,0.58,11.9,0.234,0.6
1972-07-17,11.6,89.0,0.57,11.7,0.215,0.0
1972-07-18,14.0,73.0,0.8,13.8,0.201,0.0
1972-07-19,13.0,82.0,0.99,12.9,0.189,0.0
1972-07-20,14.5,73.0,1.11,13.3,0.18,0.0
1972-07-21,13.4,85.0,0.83,12.9,0.171,0.0
1972-07-22,12.8,90.0,0.62,13.6,0.164,0.0
1972-07-23,13.9,84.0,0.83,13.9,0.158,0.0
1972-07-24,14.3,82.0,1.62,14.1,0.151,0.0
1972-07-25,14.3,73.0,1.49,13.7,0.143,0.0
1972-07-26,12.9,84.0,0.47,12.7,0.136,0.1
1972-07-27,12.8,90.0,0.45,13.4,0.136,1.4
1972-07-28,13.4,86.0,0.83,13.9,0.135,0.0
1972-07-29,13.2,85.0,0.68,14.1,0.129,1.9
1972-07-30,12.7,84.0,0.4,13.2,0.214,10.2
1972-07-31,10.7,67.0,0.61,11.3,0.25,2.3
1972-08-01,9.8,74.0,0.6,10.7,0.222,0.0
1972-08-02,10.3,75.0,0.79,9.9,0.205,0.0
1972-08-03,12.7,79.0,0.54,12.4,0.211,3.5
1972-08-04,12.6,67.0,0.78,12.4,0.233,5.5
1972-08-05,12.2,74.0,0.66,12.0,0.211,0.1
1972-08-06,13.0,83.0,0.88,13.1,0.196,0.0
1972-08-07,13.8,83.0,1.16,13.8,0.184,0.0
1972-08-08,15.8,72.0,2.13,14.7,0.172,0.0
1972-08-09,18.1,64.0,1.97,16.1,0.158,0.0
1972-08-10,15.1,76.0,1.01,15.2,0.146,0.0
1972-08-11,12.6,74.0,0.66,14.0,0.139,0.7
1972-08-12,12.0,81.0,0.47,13.2,0.139,0.6
1972-08-13,11.5,80.0,0.62,13.2,0.136,0.0
1972-08-14,12.0,81.0,0.97,13.2,0.13,0.0
1972-08-15,12.2,82.0,0.63,12.6,0.123,0.0
1972-08-16,11.6,88.0,0.7,13.3,0.118,0.0
1972-08-17,12.1,86.0,0.62,13.3,0.113,0.0
1972-08-18,13.1,85.0,0.56,14.0,0.11,0.0
1972-08-19,13.8,82.0,0.94,15.1,0.105,0.0
1972-08-20,14.2,86.0,0.84,15.6,0.099,0.0
1972-08-21,13.3,88.0,0.61,14.4,0.095,0.0
1972-08-22,13.4,83.0,0.66,15.4,0.092,0.0
1972-08-23,13.6,78.0,0.79,15.5,0.116,3.3
1972-08-24,12.6,81.0,0.63,13.7,0.132,5.7
1972-08-25,12.0,84.0,0.43,12.6,0.154,1.4
1972-08-26,12.7,84.0,0.6,13.1,0.172,0.0
1972-08-27,14.1,76.0,1.04,14.4,0.157,0.0
1972-08-28,14.8,68.0,1.49,15.3,0.14,0.0
1972-08-29,13.9,73.0,1.11,15.5,0.126,0.0
1972-08-30,14.2,87.0,0.58,15.2,0.123,0.9
1972-08-31,13.8,86.0,0.46,14.5,0.163,9.4
1972-09-01,11.6,80.0,0.47,12.8,0.269,9.4
1972-09-02,11.4,69.0,0.81,12.3,0.229,5.3
1972-09-03,11.3,75.0,0.72,12.7,0.206,1.0
1972-09-04,12.1,70.0,1.03,13.4,0.186,0.0
1972-09-05,14.4,75.0,1.53,14.7,0.169,0.0
1972-09-06,14.8,84.0,0.9,16.2,0.153,0.0
1972-09-07,13.7,88.0,0.56,15.3,0.145,1.7
1972-09-08,12.9,71.0,0.71,15.1,0.156,1.0
1972-09-09,11.0,81.0,0.68,13.5,0.146,0.1
1972-09-10,11.8,84.0,0.6,12.9,0.139,0.0
1972-09-11,13.9,92.0,0.17,13.7,0.18,2.8
1972-09-12,15.4,88.0,0.49,15.6,0.223,3.1
1972-09-13,15.5,90.0,0.37,16.6,0.204,0.1
1972-09-14,16.2,70.0,1.23,17.0,0.184,0.0
1972-09-15,17.9,76.0,1.79,18.5,0.161,0.0
1972-09-16,17.5,78.0,1.19,19.1,0.141,0.0
1972-09-17,16.4,88.0,0.65,18.8,0.127,0.0
1972-09-18,16.3,88.0,0.96,18.7,0.117,0.0
1972-09-19,15.5,84.0,0.71,18.9,0.111,0.0
1972-09-20,16.5,77.0,1.14,19.1,0.103,0.0
1972-09-21,14.7,82.0,0.66,17.2,0.152,3.0
1972-09-22,13.7,80.0,0.69,16.7,0.184,0.4
1972-09-23,14.9,80.0,0.91,17.5,0.163,0.0
1972-09-24,14.6,82.0,0.65,17.0,0.157,1.0
1972-09-25,13.7,81.0,0.75,16.6,0.152,0.0
1972-09-26,14.7,82.0,0.91,17.0,0.133,0.0
1972-09-27,14.7,81.0,0.73,17.6,0.118,0.0
1972-09-28,15.1,71.0,0.98,17.7,0.106,0.0
1972-09-29,14.6,73.0,0.92,17.8,0.094,0.0
1972-09-30,15.4,73.0,0.95,18.8,0.085,0.0
1972-10-01,14.9,78.0,0.72,18.1,0.077,0.0
1972-10-02,15.5,75.0,0.76,18.6,0.072,0.0
1972-10-03,16.0,62.0,1.34,19.2,0.067,0.0
1972-10-04,14.9,76.0,0.88,19.5,0.063,0.0
1972-10-05,13.0,58.0,0.9,16.4,0.065,0.5
1972-10-06,13.8,55.0,1.01,17.8,0.064,0.0
1972-10-07,15.8,70.0,0.96,19.3,0.061,0.0
1972-10-08,19.3,70.0,2.03,22.2,0.058,0.0
1972-10-09,20.6,69.0,2.56,24.3,0.056,0.0
1972-10-10,20.2,74.0,1.49,24.8,0.054,0.0
1972-10-11,17.8,80.0,1.46,22.6,0.053,0.0
1972-10-12,15.6,78.0,0.79,21.3,0.054,0.2
1972-10-13,16.1,81.0,0.91,20.2,0.055,9.2
1972-10-14,16.8,83.0,1.02,21.6,0.058,0.0
1972-10-15,17.7,83.0,1.04,23.3,0.056,0.0
1972-10-16,19.2,82.0,0.96,24.5,0.055,0.1
1972-10-17,17.2,87.0,0.49,19.8,0.083,0.8
1972-10-18,15.9,65.0,0.96,19.1,0.108,0.0
1972-10-19,16.7,59.0,1.37,20.2,0.092,0.0
1972-10-20,15.3,67.0,1.01,18.5,0.081,0.3
1972-10-21,15.5,69.0,1.15,19.6,0.073,0.0
1972-10-22,15.7,62.0,1.23,20.1,0.066,0.2
1972-10-23,15.5,71.0,0.88,18.8,0.108,3.7
1972-10-24,16.2,62.0,1.39,19.7,0.106,0.0
1972-10-25,17.9,68.0,1.6,21.5,0.087,0.0
1972-10-26,20.5,65.0,2.24,24.0,0.074,0.0
1972-10-27,18.9,81.0,1.3,24.4,0.064,0.0
1972-10-28,17.5,76.0,1.35,23.9,0.061,0.0
1972-10-29,19.7,66.0,1.87,25.4,0.057,0.0
1972-10-30,20.3,72.0,2.07,25.7,0.055,0.0
1972-10-31,18.0,78.0,1.26,23.3,0.054,0.0
1972-11-01,17.0,73.0,1.07,21.4,0.054,0.0
1972-11-02,19.3,67.0,1.55,23.4,0.053,0.0
1972-11-03,18.8,67.0,1.45,22.6,0.053,0.1
1972-11-04,19.1,67.0,1.84,25.4,0.052,0.0
1972-11-05,17.8,79.0,0.95,23.8,0.052,0.0
1972-11-06,18.7,74.0,1.7,24.3,0.051,1.0
1972-11-07,17.9,78.0,0.91,23.7,0.051,0.0
1972-11-08,20.3,54.0,2.62,25.2,0.051,0.0
1972-11-09,21.2,59.0,2.94,27.4,0.051,0.0
1972-11-10,24.9,55.0,3.45,30.5,0.05,0.0
1972-11-11,25.1,65.0,2.42,31.2,0.05,0.0
1972-11-12,25.3,66.0,2.53,30.7,0.05,0.0
1972-11-13,20.5,81.0,1.41,26.8,0.049,0.0
1972-11-14,19.1,75.0,1.2,25.1,0.049,0.0
1972-11-15,18.5,67.0,1.24,24.3,0.049,0.0
1972-11-16,17.2,66.0,1.17,22.4,0.049,0.0
1972-11-17,20.6,57.0,2.86,26.8,0.049,0.0
1972-11-18,22.2,59.0,2.89,29.0,0.049,0.0
1972-11-19,21.2,72.0,2.03,26.7,0.048,0.0
1972-11-20,21.5,72.0,1.51,28.7,0.048,0.0
1972-11-21,19.4,82.0,1.25,26.2,0.049,0.0
1972-11-22,19.0,77.0,1.14,25.9,0.051,0.0
1972-11-23,18.7,77.0,1.17,25.4,0.051,0.0
1972-11-24,19.0,73.0,1.2,25.6,0.05,0.0
1972-11-25,21.5,65.0,1.92,26.8,0.05,0.0
1972-11-26,22.7,63.0,2.28,28.6,0.05,0.0
1972-11-27,21.5,72.0,1.57,27.4,0.05,0.0
1972-11-28,23.1,60.0,2.85,28.9,0.05,0.0
1972-11-29,21.8,72.0,1.86,29.1,0.049,0.0
1972-11-30,19.3,81.0,1.09,25.0,0.059,0.6
1972-12-01,19.4,78.0,1.14,26.2,0.06,0.0
1972-12-02,18.3,71.0,1.29,26.2,0.057,0.0
1972-12-03,18.7,74.0,1.37,25.0,0.055,0.0
1972-12-04,19.9,81.0,1.14,25.3,0.054,0.0
1972-12-05,20.5,74.0,1.39,27.1,0.054,0.0
1972-12-06,20.8,72.0,1.97,26.9,0.054,0.0
1972-12-07,20.0,77.0,1.05,26.9,0.056,0.2
1972-12-08,18.6,70.0,1.31,26.2,0.054,0.0
1972-12-09,17.6,70.0,1.03,23.4,0.06,2.7
1972-12-10,18.2,66.0,1.14,23.6,0.064,1.0
1972-12-11,17.8,62.0,1.27,23.9,0.064,0.3
1972-12-12,19.0,64.0,1.49,25.4,0.059,0.0
1972-12-13,19.5,76.0,1.13,26.7,0.057,1.1
1972-12-14,19.5,83.0,0.99,25.4,0.085,1.5
1972-12-15,19.4,79.0,1.09,23.6,0.089,4.3
1972-12-16,18.4,74.0,0.94,23.2,0.16,1.6
1972-12-17,18.0,57.0,1.29,23.0,0.127,0.2
1972-12-18,18.6,62.0,1.36,24.1,0.098,0.0
1972-12-19,19.1,67.0,1.38,25.3,0.079,0.0
1972-12-20,20.8,79.0,1.23,27.7,0.066,0.4
1972-12-21,18.1,62.0,1.27,24.5,0.061,0.0
1972-12-22,16.9,51.0,1.31,22.7,0.057,0.0
1972-12-23,19.7,47.0,2.67,26.2,0.055,0.0
1972-12-24,20.1,70.0,1.52,26.8,0.053,0.0
1972-12-25,19.3,62.0,1.44,25.9,0.053,0.0
1972-12-26,19.5,71.0,1.35,27.3,0.052,0.0
1972-12-27,18.9,67.0,1.41,25.0,0.052,0.0
1972-12-28,18.9,72.0,1.08,22.4,0.061,2.8
1972-12-29,17.4,72.0,1.06,22.4,0.092,1.0
1972-12-30,18.1,58.0,1.59,24.0,0.08,0.5
1972-12-31,19.9,66.0,1.69,26.3,0.066,0.0
1973-01-01,20.1,67.0,1.37,27.0,0.059,0.0
1973-01-02,19.6,74.0,1.2,24.9,0.076,0.9
1973-01-03,19.7,68.0,1.41,26.3,0.071,0.0
1973-01-04,20.8,74.0,1.35,27.0,0.062,0.0
1973-01-05,21.8,66.0,2.22,27.0,0.057,0.0
1973-01-06,21.7,71.0,1.81,28.6,0.055,0.0
1973-01-07,19.9,75.0,1.13,26.6,0.057,0.8
1973-01-08,18.7,60.0,1.22,24.6,0.059,0.5
1973-01-09,19.1,61.0,1.49,26.0,0.058,0.0
1973-01-10,18.9,69.0,1.27,24.5,0.057,0.1
1973-01-11,19.0,70.0,1.29,24.8,0.057,0.0
1973-01-12,20.5,68.0,1.72,26.1,0.056,0.0
1973-01-13,21.3,54.0,2.56,26.5,0.054,0.0
1973-01-14,21.7,57.0,2.84,28.4,0.053,0.0
1973-01-15,21.9,73.0,2.04,29.0,0.052,0.0
1973-01-16,21.4,81.0,1.32,28.2,0.054,0.1
1973-01-17,23.1,75.0,1.39,30.1,0.055,0.0
1973-01-18,22.0,76.0,1.38,29.3,0.053,0.0
1973-01-19,20.5,62.0,1.58,26.7,0.053,0.0
1973-01-20,21.0,64.0,1.55,26.7,0.052,0.0
1973-01-21,20.6,71.0,1.5,27.9,0.052,0.0
1973-01-22,20.1,76.0,1.4,26.4,0.056,0.2
1973-01-23,20.2,72.0,1.24,25.5,0.068,0.0
1973-01-24,19.5,61.0,1.41,25.2,0.065,0.0
1973-01-25,19.2,63.0,1.32,25.4,0.06,0.0
1973-01-26,19.9,71.0,1.38,25.1,0.057,0.4
1973-01-27,20.5,78.0,1.27,26.8,0.061,1.2
1973-01-28,20.9,80.0,1.28,27.5,0.058,0.0
1973-01-29,20.6,76.0,0.98,26.2,0.057,0.0
1973-01-30,20.7,65.0,1.59,25.3,0.057,0.0
1973-01-31,23.1,50.0,3.4,28.5,0.055,0.0
1973-02-01,21.1,70.0,1.78,27.6,0.053,0.0
1973-02-02,20.9,77.0,1.58,27.4,0.052,0.0
1973-02-03,22.3,66.0,2.22,27.8,0.052,0.0
1973-02-04,22.5,67.0,1.89,27.5,0.051,0.0
1973-02-05,23.0,70.0,1.88,28.1,0.051,0.0
1973-02-06,24.8,59.0,3.19,30.5,0.051,0.0
1973-02-07,25.2,56.0,3.06,31.1,0.051,0.0
1973-02-08,24.7,61.0,2.6,32.1,0.05,0.0
1973-02-09,21.4,81.0,1.14,28.7,0.05,0.0
1973-02-10,21.7,77.0,1.32,28.1,0.05,0.0
1973-02-11,21.8,72.0,1.61,27.3,0.05,0.0
1973-02-12,22.2,71.0,1.84,28.8,0.05,0.0
1973-02-13,20.8,80.0,1.15,27.6,0.051,0.9
1973-02-14,21.0,80.0,1.51,27.9,0.051,0.0
1973-02-15,22.0,76.0,1.83,29.5,0.052,0.0
1973-02-16,23.7,69.0,2.25,29.8,0.051,0.0
1973-02-17,22.6,82.0,1.44,29.1,0.052,0.3
1973-02-18,20.2,69.0,1.24,25.0,0.061,0.1
1973-02-19,20.5,51.0,2.18,25.3,0.059,0.0
1973-02-20,23.4,50.0,3.38,28.4,0.056,0.0
1973-02-21,22.9,70.0,2.48,29.0,0.053,0.0
1973-02-22,20.9,82.0,1.21,28.0,0.053,0.0
1973-02-23,19.7,80.0,1.07,24.9,0.053,0.1
1973-02-24,17.2,64.0,1.18,21.5,0.054,0.0
1973-02-25,21.0,48.0,2.82,26.0,0.053,0.0
1973-02-26,20.6,75.0,1.71,26.5,0.052,0.0
1973-02-27,20.4,78.0,1.47,25.9,0.051,0.0
1973-02-28,20.0,82.0,1.14,25.7,0.051,0.2
1973-03-01,18.8,85.0,0.95,22.0,0.052,0.6
1973-03-02,19.1,78.0,1.16,23.1,0.073,3.6
1973-03-03,19.3,66.0,1.67,24.1,0.072,0.0
1973-03-04,22.4,63.0,2.19,26.6,0.063,0.0
1973-03-05,21.4,76.0,2.07,26.8,0.058,0.0
1973-03-06,20.5,82.0,1.46,26.4,0.057,0.0
1973-03-07,20.0,84.0,1.23,25.4,0.056,0.0
1973-03-08,20.0,82.0,1.03,24.8,0.066,1.4
1973-03-09,20.5,77.0,1.45,24.9,0.063,0.0
1973-03-10,22.0,66.0,2.27,26.0,0.059,0.0
1973-03-11,21.2,77.0,1.99,26.4,0.056,0.0
1973-03-12,20.9,75.0,1.45,26.9,0.056,0.3
1973-03-13,20.3,83.0,0.84,22.6,0.07,1.4
1973-03-14,19.1,86.0,0.67,21.6,0.183,12.3
1973-03-15,17.8,59.0,1.37,21.0,0.177,0.0
1973-03-16,19.7,60.0,2.08,21.9,0.139,0.0
1973-03-17,21.3,70.0,1.86,24.5,0.111,0.0
1973-03-18,20.9,78.0,1.39,24.1,0.092,2.4
1973-03-19,21.3,81.0,0.99,23.0,0.096,0.9
1973-03-20,19.6,87.0,0.95,22.9,0.095,0.0
1973-03-21,20.1,83.0,1.03,24.1,0.089,0.7
1973-03-22,20.5,80.0,1.36,24.5,0.08,0.0
1973-03-23,20.0,83.0,1.22,24.5,0.071,0.0
1973-03-24,20.8,73.0,1.53,24.5,0.065,0.3
1973-03-25,20.3,76.0,1.88,24.5,0.06,0.0
1973-03-26,20.4,81.0,1.38,24.4,0.057,0.0
1973-03-27,20.5,83.0,1.25,25.2,0.056,0.0
1973-03-28,20.4,82.0,1.34,25.0,0.055,0.0
1973-03-29,19.4,79.0,1.03,23.1,0.058,0.6
1973-03-30,18.2,52.0,1.67,21.9,0.058,0.0
1973-03-31,20.8,54.0,2.65,24.5,0.056,0.0
1973-04-01,19.7,78.0,1.3,23.3,0.055,0.0
1973-04-02,18.8,77.0,1.3,23.2,0.054,0.0
1973-04-03,18.2,78.0,1.02,20.9,0.053,0.0
1973-04-04,20.5,68.0,1.93,24.5,0.053,0.0
1973-04-05,20.6,72.0,1.88,23.5,0.052,0.0
1973-04-06,19.9,77.0,1.48,23.6,0.051,0.0
1973-04-07,18.8,86.0,0.77,21.4,0.058,1.9
1973-04-08,17.7,74.0,1.16,20.4,0.063,0.0
1973-04-09,18.0,64.0,2.06,21.2,0.06,0.0
1973-04-10,18.4,68.0,2.05,21.8,0.057,0.0
1973-04-11,18.9,71.0,2.29,21.8,0.055,0.0
1973-04-12,16.9,83.0,1.39,20.0,0.054,0.0
1973-04-13,16.2,82.0,0.74,19.0,0.06,2.0
1973-04-14,15.9,70.0,1.14,19.0,0.061,0.0
1973-04-15,17.4,66.0,1.51,19.7,0.059,0.0
1973-04-16,18.5,62.0,2.52,21.0,0.057,0.0
1973-04-17,19.3,55.0,3.18,21.9,0.055,0.0
1973-04-18,18.9,64.0,1.9,22.1,0.054,0.0
1973-04-19,20.5,67.0,2.28,23.2,0.053,0.0
1973-04-20,22.0,61.0,2.54,25.1,0.052,0.0
1973-04-21,18.8,80.0,1.09,22.2,0.052,0.0
1973-04-22,19.0,82.0,1.16,22.3,0.052,0.0
1973-04-23,17.2,86.0,1.05,21.7,0.052,0.0
1973-04-24,17.3,87.0,1.01,21.8,0.053,0.0
1973-04-25,17.0,85.0,0.99,21.3,0.053,0.0
1973-04-26,20.3,68.0,2.4,23.1,0.053,0.0
1973-04-27,20.7,57.0,3.1,22.5,0.052,0.0
1973-04-28,17.4,76.0,1.41,20.0,0.052,0.0
1973-04-29,17.7,79.0,1.47,20.0,0.052,0.0
1973-04-30,16.5,86.0,0.61,18.2,0.053,0.0
1973-05-01,14.8,64.0,0.9,17.4,0.054,1.0
1973-05-02,13.3,63.0,1.06,16.5,0.055,0.0
1973-05-03,12.7,71.0,1.16,14.9,0.055,0.0
1973-05-04,13.7,69.0,1.09,15.6,0.054,0.0
1973-05-05,13.9,68.0,1.72,15.1,0.053,0.0
1973-05-06,16.3,65.0,2.18,17.5,0.053,0.0
1973-05-07,14.5,78.0,0.96,16.0,0.052,0.0
1973-05-08,16.4,78.0,0.95,17.1,0.052,0.0
1973-05-09,16.8,76.0,1.24,18.3,0.052,0.0
1973-05-10,16.5,73.0,1.63,18.4,0.051,0.0
1973-05-11,16.1,79.0,1.51,17.6,0.051,0.0
1973-05-12,18.3,71.0,2.08,19.8,0.051,0.0
1973-05-13,17.8,64.0,1.89,18.5,0.05,0.0
1973-05-14,14.7,87.0,0.3,15.4,0.083,1.1
1973-05-15,16.3,88.0,0.69,17.4,0.111,3.2
1973-05-16,15.4,90.0,0.54,17.2,0.114,4.9
1973-05-17,15.5,79.0,0.79,17.1,0.159,0.6
1973-05-18,14.8,73.0,1.0,15.0,0.146,0.0
1973-05-19,15.3,84.0,0.71,17.3,0.133,0.0
1973-05-20,15.0,89.0,0.63,16.8,0.131,1.4
1973-05-21,14.7,86.0,0.78,16.1,0.125,0.0
1973-05-22,16.1,73.0,1.3,16.6,0.116,0.0
1973-05-23,16.4,73.0,1.38,16.9,0.106,0.0
1973-05-24,15.9,82.0,1.18,17.2,0.098,0.0
1973-05-25,14.2,91.0,0.52,16.1,0.092,0.0
1973-05-26,12.9,90.0,0.33,13.6,0.146,12.2
1973-05-27,12.0,77.0,0.78,13.6,0.217,0.0
1973-05-28,12.1,78.0,0.73,12.7,0.185,5.2
1973-05-29,12.1,81.0,0.55,13.6,0.252,11.0
1973-05-30,12.6,81.0,0.44,13.8,0.245,2.7
1973-05-31,11.3,87.0,0.5,12.3,0.216,0.0
1973-06-01,11.3,86.0,0.59,11.8,0.198,0.2
1973-06-02,13.6,79.0,0.64,14.0,0.189,0.0
1973-06-03,12.6,84.0,0.99,12.7,0.18,0.0
1973-06-04,12.6,85.0,0.5,12.0,0.177,0.1
1973-06-05,14.7,79.0,0.74,14.5,0.187,0.4
1973-06-06,13.5,82.0,1.2,13.3,0.176,0.1
1973-06-07,13.9,82.0,0.87,14.0,0.166,0.0
1973-06-08,13.3,90.0,0.57,14.2,0.158,0.0
1973-06-09,15.5,82.0,1.24,15.0,0.151,0.0
1973-06-10,17.0,65.0,2.3,15.3,0.143,0.0
1973-06-11,19.4,41.0,2.12,16.6,0.129,0.0
1973-06-12,17.5,68.0,1.53,17.8,0.115,0.3
1973-06-13,14.0,81.0,0.69,15.5,0.116,0.8
1973-06-14,13.7,78.0,0.6,14.3,0.119,0.3
1973-06-15,14.4,80.0,0.59,14.6,0.121,3.8
1973-06-16,14.0,89.0,0.59,14.8,0.124,8.0
1973-06-17,13.4,87.0,0.75,14.2,0.121,0.0
1973-06-18,11.9,87.0,0.56,13.2,0.117,0.0
1973-06-19,13.7,75.0,0.77,14.0,0.141,3.4
1973-06-20,12.9,72.0,0.68,13.5,0.151,0.0
1973-06-21,12.0,82.0,0.7,11.8,0.147,0.0
1973-06-22,12.6,81.0,1.24,12.0,0.14,0.0
1973-06-23,13.9,71.0,1.54,12.9,0.133,0.0
1973-06-24,15.9,64.0,1.36,14.3,0.124,0.0
1973-06-25,15.0,72.0,1.39,13.9,0.117,0.0
1973-06-26,14.7,75.0,1.53,14.0,0.111,0.0
1973-06-27,16.5,55.0,1.64,15.0,0.105,0.0
1973-06-28,15.4,68.0,1.19,15.3,0.098,0.2
1973-06-29,12.4,87.0,0.3,13.0,0.195,2.7
1973-06-30,12.0,76.0,0.55,12.4,0.218,0.0
1973-07-01,14.4,79.0,1.02,13.9,0.197,0.8
1973-07-02,14.2,87.0,0.35,14.2,0.276,11.2
1973-07-03,14.5,88.0,0.31,14.3,0.27,8.2
1973-07-04,14.1,80.0,0.61,14.3,0.289,24.1
1973-07-05,12.1,66.0,0.81,12.6,0.262,1.5
1973-07-06,10.0,76.0,0.85,10.9,0.241,0.0
1973-07-07,11.8,80.0,0.78,11.1,0.226,0.0
1973-07-08,12.7,79.0,1.13,12.4,0.215,0.0
1973-07-09,13.3,78.0,0.5,12.5,0.206,0.0
1973-07-10,13.2,74.0,0.81,13.2,0.198,0.0
1973-07-11,11.5,86.0,0.83,11.7,0.19,0.0
1973-07-12,11.3,91.0,0.58,12.2,0.184,0.0
1973-07-13,13.1,76.0,1.1,12.3,0.178,0.0
1973-07-14,13.7,85.0,0.37,13.1,0.207,9.6
1973-07-15,13.7,86.0,0.26,12.8,0.294,20.7
1973-07-16,13.8,89.0,0.31,13.5,0.283,2.5
1973-07-17,13.8,86.0,0.55,13.9,0.263,0.6
1973-07-18,13.3,86.0,0.54,13.2,0.245,0.0
1973-07-19,12.4,93.0,0.39,13.0,0.235,0.1
