event_date,temp_14d_mean,temp_30d_mean,humidity_14d_mean,vpd_14d_max,soil_temp_14d_mean,soil_moisture_14d_mean,degree_days_30d_sum,rain_14d_sum,outbreak
2025-12-29 00:00:00,10.985714285714286,8.15,85.07142857142857,1.15,11.014285714285714,0.2565,24.7,69.5,0
1983-01-12 00:00:00,5.871428571428572,6.703333333333332,86.07142857142857,0.85,6.671428571428572,0.31757142857142856,1.5,0.0,0
2020-02-13 00:00:00,8.892857142857142,8.906666666666665,60.57142857142857,1.88,10.635714285714284,0.17442857142857143,9.999999999999998,0.1,0
2007-02-16 00:00:00,11.814285714285713,9.866666666666667,72.71428571428571,2.03,11.828571428571427,0.2764285714285714,27.9,44.7,0
2015-02-26 00:00:00,13.099999999999998,13.353333333333332,74.71428571428571,1.75,14.278571428571428,0.22157142857142856,100.60000000000001,5.699999999999999,0
2023-12-02 00:00:00,9.764285714285716,12.423333333333334,68.07142857142857,1.66,11.828571428571427,0.18485714285714286,81.6,0.7,0
2002-01-17 00:00:00,8.364285714285716,9.23333333333333,84.64285714285714,0.72,9.299999999999999,0.33435714285714285,14.000000000000002,0.0,0
1975-01-24 00:00:00,8.149999999999999,6.803333333333332,82.78571428571429,1.17,8.6,0.2652142857142858,0.0,0.0,0
1981-12-31 00:00:00,9.171428571428573,9.516666666666667,82.57142857142857,1.18,9.857142857142858,0.335,18.400000000000002,58.7,0
1998-02-01 00:00:00,9.242857142857142,9.49,82.64285714285714,0.92,9.835714285714285,0.35907142857142854,18.9,32.0,0
1992-12-03 00:00:00,9.878571428571428,11.540000000000001,65.85714285714286,1.4,10.885714285714286,0.1879285714285714,53.5,2.9000000000000004,0
2000-02-10 00:00:00,11.714285714285714,11.759999999999998,80.64285714285714,1.53,11.764285714285716,0.3492857142857142,54.599999999999994,34.8,0
1980-12-14 00:00:00,8.057142857142859,9.686666666666666,69.57142857142857,1.26,8.985714285714286,0.23807142857142857,24.9,34.900000000000006,0
1990-01-02 00:00:00,7.957142857142858,8.506666666666668,72.14285714285714,1.43,9.021428571428572,0.15528571428571428,6.5,12.4,0
1972-01-10 00:00:00,4.4642857142857135,5.8033333333333355,83.0,0.68,5.25,0.32949999999999996,6.0,0.0,0
2000-01-28 00:00:00,11.728571428571428,10.043333333333335,83.85714285714286,0.84,11.87142857142857,0.3490714285714285,29.799999999999997,127.9,0
2003-01-28 00:00:00,10.971428571428573,9.98,86.85714285714286,0.87,11.4,0.2889285714285714,18.2,0.0,0
2021-02-25 00:00:00,10.4,10.186666666666666,67.64285714285714,1.68,11.992857142857144,0.2292857142857143,22.000000000000004,11.799999999999997,0
1991-01-05 00:00:00,2.707142857142857,4.496666666666667,68.28571428571429,0.97,2.5142857142857147,0.22471428571428567,4.6,6.8,0
1984-01-05 00:00:00,9.614285714285716,9.276666666666667,86.64285714285714,0.76,9.87142857142857,0.37150000000000005,10.0,65.6,0
1986-12-26 00:00:00,8.914285714285715,9.84,78.78571428571429,1.22,9.950000000000001,0.2101428571428572,21.0,12.1,0
2005-02-13 00:00:00,10.114285714285714,9.763333333333332,81.35714285714286,0.97,10.52142857142857,0.342,15.700000000000001,0.6,0
2009-02-06 00:00:00,9.685714285714285,9.796666666666665,76.42857142857143,1.72,10.135714285714284,0.3045714285714286,19.799999999999997,34.3,0
2013-01-10 00:00:00,6.121428571428573,6.846666666666665,78.5,0.93,6.7,0.34771428571428575,1.0999999999999996,11.899999999999999,0
1977-01-15 00:00:00,5.685714285714286,7.006666666666667,84.71428571428571,0.59,6.571428571428571,0.3322857142857143,0.0,44.199999999999996,0
2002-01-01 00:00:00,9.735714285714286,8.403333333333332,84.71428571428571,0.76,9.95,0.35849999999999993,10.799999999999999,59.70000000000001,0
1996-12-30 00:00:00,8.871428571428572,9.533333333333331,86.64285714285714,0.81,9.292857142857144,0.3792142857142857,24.4,91.39999999999999,0
1976-02-29 00:00:00,11.242857142857142,10.696666666666669,70.42857142857143,1.76,11.828571428571427,0.26771428571428574,39.7,19.6,0
1996-01-18 00:00:00,10.128571428571428,9.596666666666666,85.35714285714286,0.96,10.757142857142856,0.27542857142857147,13.600000000000001,42.4,0
1992-12-17 00:00:00,8.285714285714286,9.250000000000002,79.42857142857143,0.85,9.228571428571428,0.323,12.7,71.5,0
1972-12-02 00:00:00,8.428571428571429,10.09,84.85714285714286,0.76,9.664285714285713,0.31349999999999995,25.299999999999997,0.1,0
1992-02-26 00:00:00,12.207142857142859,11.41,80.85714285714286,1.5,12.642857142857142,0.371,48.3,57.0,0
2001-01-27 00:00:00,6.871428571428573,7.92,76.35714285714286,1.07,7.5214285714285705,0.2957142857142857,1.5999999999999996,37.7,0
1998-12-27 00:00:00,4.728571428571429,6.679999999999999,77.35714285714286,1.08,5.3999999999999995,0.255,6.399999999999999,5.5,0
1985-01-10 00:00:00,6.807142857142858,6.166666666666666,85.0,0.84,7.335714285714286,0.3247857142857143,0.0,11.6,0
1986-02-04 00:00:00,10.764285714285714,10.793333333333333,82.07142857142857,1.7,11.078571428571426,0.3296428571428572,29.899999999999995,56.00000000000001,0
1998-01-30 00:00:00,9.828571428571427,9.623333333333333,83.0,0.94,10.292857142857144,0.3600714285714286,21.1,27.700000000000003,0
1978-02-23 00:00:00,9.592857142857143,9.639999999999997,82.28571428571429,0.98,10.364285714285714,0.37235714285714294,19.2,59.2,0
2014-02-13 00:00:00,10.621428571428575,11.796666666666663,70.21428571428571,1.79,11.035714285714286,0.27142857142857146,66.69999999999999,28.5,0
1970-02-04 00:00:00,9.585714285714285,10.066666666666666,79.5,0.9,10.014285714285714,0.3501428571428571,28.199999999999996,24.0,0
2004-12-25 00:00:00,7.978571428571428,8.053333333333333,82.92857142857143,1.13,8.914285714285715,0.281,8.400000000000004,0.0,0
1991-12-02 00:00:00,10.042857142857143,12.676666666666666,61.92857142857143,1.33,11.064285714285717,0.22757142857142856,95.5,0.2,0
1987-02-21 00:00:00,11.357142857142858,10.666666666666666,74.57142857142857,1.36,11.985714285714286,0.3466428571428572,36.0,73.5,0
2013-12-04 00:00:00,11.778571428571428,13.433333333333335,57.642857142857146,2.08,12.842857142857142,0.20350000000000001,107.49999999999999,8.2,0
